student_efficacy,student_joy,student_broad_interest,student_epistemic_beliefs,student_instrumental_motivation,student_value_cooperation,student_enjoy_cooperation,student_environmental_awareness,parent_views_science,parent_enviro_concern,teacher_directed,teacher_inquiry_based,teacher_choice_support,teacher_perceived_feedback,teacher_adaptation_of_instruction,science_minutes_week,out_of_schools_study_hours,overall_science_ach,explain_scientifically,do_inquiry,interpret_data,teacher_extra_help,teacher_interest_learning,teacher_tells_performance,teacher_strengths,teacher_areas_improve,teacher_how_improve,students_investigation,teacher_explains_relevance,students_design,teacher_explains_application,students_draw_conclusions,students_argue,students_laboratory,students_explain_ideas,teacher_waits_quiet,teacher_noise_disorder,students_dont_listen,work_team,student_career,student_job,nervous,be_best,want_top_grades,ambitious,worry_grades,good_listener,ict_home,ict_interest,ict_competence,ict_autonomy,ict_out_sch,ict_out_leisure,disciplinary_climate
-0.558,0.5094,0.408,-0.1933,0.3708,0.0333,-0.2882,-0.1306,NA,NA,0.2564,0.2065,0.5731,0.0134,0.353,300,6,507.584,569.874,585.805,548.93,1,2,2,2,2,2,3,2,4,2,2,2,3,2,3,3,3,3,2,2,3,4,4,4,3,3,NA,NA,NA,NA,NA,NA,0.0039
0.7491,2.1635,1.7297,0.9214,0.93,1.1483,1.0425,1.6265,NA,NA,0.4505,-0.3082,1.4475,0.7051,0.687,300,31,648.671,648.63,629.454,634.024,1,1,2,3,2,3,4,2,4,2,3,3,3,NA,4,4,4,2,1,2,2,4,4,4,3,3,NA,NA,NA,NA,NA,NA,1.8837
-0.2038,-0.3398,-0.8523,-2.7904,0.4152,0.0333,-0.2882,-0.1884,NA,NA,-2.4476,0.1057,1.4475,-1.5255,0.3029,300,6,472.872,549.257,568.086,532.132,1,1,1,1,1,1,2,3,4,2,2,4,3,2,4,4,3,3,2,3,2,4,4,4,4,3,NA,NA,NA,NA,NA,NA,0.8033
-0.5565,-0.8208,-0.7373,-0.1933,1.3336,0.0333,-0.2882,-0.4257,NA,NA,0.3774,0.3707,0.5731,0.8179,0.353,250,8,532.409,491.04,495.214,485.696,1,2,3,3,2,3,2,4,3,2,2,2,2,2,4,3,3,3,1,1,2,4,4,3,2,3,NA,NA,NA,NA,NA,NA,0.6558
0.1391,-0.7825,-0.2621,0.3019,-0.9922,-1.039,-0.9705,0.5983,NA,NA,1.1203,-1.1748,0.9133,0.0134,0.005,275,7,610.035,584.348,575.24,581.347,1,1,2,2,2,2,4,4,4,3,3,4,3,3,4,3,4,2,3,4,3,4,3,3,1,3,NA,NA,NA,NA,NA,NA,0.9337
0.3155,0.0992,-0.2926,-0.1933,-0.0575,1.1548,-0.2882,-1.1958,NA,NA,-1.4154,0.3117,-0.0114,0.334,0.0214,60,5,537.611,526.072,538.649,493.469,2,1,2,2,2,3,3,3,3,2,2,2,3,1,4,3,3,4,3,2,2,3,4,3,2,3,NA,NA,NA,NA,NA,NA,0.8934
0.1585,0.5094,0.7546,2.1552,1.7359,1.3777,0.5759,1.2318,NA,NA,0.2645,0.1111,-0.4527,0.6709,0.3379,360,30,557.694,550.004,570.306,561.938,2,2,3,3,3,3,3,3,4,2,2,2,2,3,3,2,3,4,1,1,4,4,4,4,4,3,NA,NA,NA,NA,NA,NA,-0.3506
0.6997,-0.395,0.0211,0.5002,-0.5555,-0.8979,-1.6454,0.0194,NA,NA,0.4505,0.9452,-0.1164,1.0606,0.6524,275,3,508.256,476.487,542.049,479.495,2,2,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,4,4,3,2,2,NA,NA,NA,NA,NA,NA,0.0039
1.8298,2.1635,0.7736,2.1552,1.7359,-0.7799,2.2879,0.8274,NA,NA,1.0322,1.6991,1.4475,1.0606,0.3181,250,13,655.531,781.442,760.827,717.458,1,1,3,3,3,3,1,1,2,1,1,3,1,1,4,3,3,2,1,1,3,3,4,4,1,4,NA,NA,NA,NA,NA,NA,0.8934
3.2775,0.5094,1.4193,1.1836,1.7359,0.0333,-0.2882,1.3737,NA,NA,1.1203,0.4749,1.4475,2.4994,2.0469,275,15,610.385,603.215,602.173,578.714,1,1,4,4,4,4,1,1,3,1,2,4,3,3,4,4,4,3,1,1,3,4,4,3,1,3,NA,NA,NA,NA,NA,NA,1.8837
0.5008,0.5094,1.2179,-0.1933,0.3708,0.0333,-0.2882,1.2283,NA,NA,-0.0804,-0.1791,-0.1164,0.0134,-0.3816,250,NA,549.108,459.399,479.529,407.38,2,2,2,2,2,2,3,2,4,1,2,4,3,4,1,1,1,3,2,2,2,3,3,3,3,3,NA,NA,NA,NA,NA,NA,-2.4162
-0.2749,-1.0286,-0.7518,-0.5013,-1.9301,0.8245,-0.2882,-0.1826,NA,NA,-0.3597,-0.8067,-0.962,-1.002,-0.3816,275,3,562.515,640.915,646.435,570.923,3,3,1,1,1,1,3,4,4,3,2,4,4,3,1,2,2,4,4,4,2,4,4,3,2,3,NA,NA,NA,NA,NA,NA,-1.0563
-1.0524,-2.1154,-0.0347,-0.1933,-1.2675,-0.6214,-0.8088,-0.7445,NA,NA,-1.7704,-0.112,-2.043,-0.8124,-1.9656,275,NA,590.113,547.245,583.57,534.682,3,4,1,1,1,2,2,3,4,3,3,3,4,2,4,3,3,2,3,4,2,4,3,3,3,3,NA,NA,NA,NA,NA,NA,0.4046
0.0926,-0.576,0.763,-0.1933,-0.3035,0.3895,-0.7876,0.5349,NA,NA,-0.6102,0.2184,0.1582,0.4461,0.3181,275,20,439.023,449.366,481.951,447.772,1,2,3,2,3,2,3,2,4,2,3,2,3,2,4,3,3,4,2,2,2,3,3,3,2,2,NA,NA,NA,NA,NA,NA,0.8934
1.8088,0.8931,1.6345,0.231,0.93,-0.6214,-0.2882,-0.0809,NA,NA,1.4501,0.653,1.4475,1.6181,0.6524,330,NA,544.104,554.745,536.663,516.492,1,1,4,3,4,3,2,2,3,1,2,3,3,1,4,4,4,2,1,2,1,3,4,3,2,3,NA,NA,NA,NA,NA,NA,1.3818
0.1311,0.8931,0.8185,0.231,1.2423,0.0333,-0.2882,0.0194,NA,NA,1.1203,0.6747,0.5503,-0.4915,1.3472,275,14,614.433,617.978,643.126,600.218,2,2,3,2,1,1,2,1,3,1,2,3,3,2,3,3,3,3,1,1,2,4,4,4,2,3,NA,NA,NA,NA,NA,NA,0.2884
-0.8741,-0.7825,-0.3028,0.2254,0.7648,-0.7464,-0.9705,-0.7702,NA,NA,0.5252,0.0392,0.255,0.0134,2.0469,275,15,530.117,574.895,613.337,571.697,1,3,2,2,2,2,3,1,4,1,2,4,3,3,2,2,3,3,2,2,4,2,3,3,4,3,NA,NA,NA,NA,NA,NA,-0.8504
0.3155,0.3864,-0.0259,-0.5033,-0.2874,0.0333,-0.7876,0.3731,NA,NA,-0.2213,0.6243,-0.4527,0.4598,-0.3816,225,8,410.861,351.659,357.908,394.913,2,2,2,3,2,2,2,2,2,2,3,3,2,3,3,3,3,3,2,3,3,4,3,3,2,2,NA,NA,NA,NA,NA,NA,-0.4176
1.2229,-0.5781,0.0223,-0.1933,1.0218,-0.7799,-0.2882,3.2811,NA,NA,0.0615,-0.1865,0.6426,-0.413,0.9784,275,10,591.703,617.971,560.419,576.051,1,3,1,2,2,2,2,2,4,2,3,4,3,3,4,4,4,2,1,1,3,3,4,3,2,3,NA,NA,NA,NA,NA,NA,1.0867
-0.3834,0.5094,0.6966,0.5975,0.8353,2.1017,0.5759,0.1413,NA,NA,1.4501,1.0122,1.4475,1.0606,1.3974,300,25,437.996,459.985,471.32,442.919,1,1,3,3,3,3,1,1,3,1,2,2,3,1,3,3,3,4,1,3,2,4,4,3,2,3,NA,NA,NA,NA,NA,NA,0.5529
0.3155,2.1635,2.4511,2.1552,1.7359,2.1017,2.2879,3.2811,NA,NA,0.8447,2.0216,1.4475,1.7119,2.0469,0,NA,413.526,400.449,370.495,393.981,1,1,1,4,4,4,1,1,1,1,1,1,1,4,1,1,1,4,1,1,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,-2.4162
0.3155,2.1635,0.5305,-0.1933,0.3708,-0.8106,-0.2882,NA,NA,NA,NA,NA,NA,NA,NA,90,18,464.2,389.067,374.262,410.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,4,4,4,3,3,NA,NA,NA,NA,NA,NA,NA
0.3155,-2.1154,-1.3032,-2.7904,-0.2714,-0.3,-1.1533,-0.8048,NA,NA,-1.7704,0.0519,-1.0718,-0.4671,-0.3816,600,0,392.844,414.579,383.636,391.737,3,3,1,2,1,2,2,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,2,NA,NA,NA,NA,NA,NA,0.0039
0.9743,-0.3793,-0.0369,1.1859,1.2423,0.5587,1.164,0.2054,NA,NA,2.0781,1.392,1.4475,0.9443,0.3728,425,14,580.384,626.271,646.018,609.35,1,1,2,3,3,3,1,1,3,1,1,1,2,1,4,3,3,3,1,1,3,4,4,4,4,3,NA,NA,NA,NA,NA,NA,0.6605
3.2775,2.1635,NA,2.1552,-1.9301,1.3777,1.4504,3.2811,NA,NA,2.0781,3.1829,1.4475,2.4994,2.0469,100,55,422.906,435.712,436.111,381.342,1,1,4,4,4,4,1,1,1,1,1,1,1,1,2,2,3,4,4,4,3,4,4,4,3,3,NA,NA,NA,NA,NA,NA,-0.4234
-0.7933,0.3914,0.0641,-0.1416,1.0388,0.8245,0.9675,1.4331,NA,NA,1.0203,0.5735,0.5683,1.2556,0.9623,45,33,368.918,454.983,393.435,361.923,1,1,3,3,3,3,3,2,2,3,2,3,3,1,3,2,2,4,1,2,3,4,4,3,3,3,NA,NA,NA,NA,NA,NA,-0.6873
-0.5981,0.5094,0.6584,-0.0748,0.0125,0.5587,-0.9705,-0.4116,NA,NA,-0.2928,-0.3013,-0.7576,0.5054,-0.3816,0,15,519.905,466.617,500.394,489.692,3,2,2,3,3,2,3,3,3,3,3,3,3,3,2,2,3,3,2,3,3,4,4,3,3,3,NA,NA,NA,NA,NA,NA,-0.7211
1.5265,2.1635,0.7736,2.1552,1.7359,2.1017,1.0425,-0.4358,NA,NA,NA,NA,NA,NA,NA,0,NA,621.364,592.548,619.651,583.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,4,3,3,3,4,3,NA,NA,NA,NA,NA,NA,NA
1.2233,-2.1154,1.4315,-2.7904,-1.9301,0.24,2.2879,3.2811,NA,NA,NA,NA,NA,NA,NA,420,NA,532.371,562.921,582.053,580.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,1,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA
-0.8713,2.1635,-0.9308,1.1518,1.7359,0.8245,0.395,1.621,NA,NA,0.7282,0.1861,-0.5665,1.9672,1.0172,350,27,419.409,448.112,399.769,442.1,3,2,4,3,4,4,2,2,3,1,3,4,2,3,2,3,2,4,1,1,4,4,4,3,4,4,NA,NA,NA,NA,NA,NA,-0.6593
1.2459,-0.2145,-0.1021,0.827,1.7359,2.1017,2.2879,0.8057,NA,NA,1.4501,0.3728,1.4475,1.0606,1.3472,450,36,488.705,483.924,469.808,504.795,1,1,3,3,3,3,3,2,4,1,2,4,2,1,3,3,4,4,1,1,3,4,4,4,2,4,NA,NA,NA,NA,NA,NA,0.8351
-1.0087,-0.8208,0.0685,0.84,-0.5555,-1.4417,-1.319,-1.487,NA,NA,NA,NA,NA,NA,NA,0,3,446.794,432.909,415.579,456.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,4,4,4,2,3,NA,NA,NA,NA,NA,NA,NA
-0.891,-0.6306,0.2335,-0.1933,-0.8647,0.748,-0.7876,-1.1817,NA,NA,NA,NA,NA,NA,NA,0,NA,473.892,438.491,468.341,450.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,NA,4,2,4,2,NA,NA,NA,NA,NA,NA,NA
-0.4254,0.0992,0.2335,-1.0771,0.3708,2.1017,2.2879,0.3217,NA,NA,1.0322,-0.3807,1.4475,2.0902,1.0172,350,15,499.751,425.946,448.528,497.832,1,1,3,4,4,4,3,2,4,2,3,4,3,3,4,1,1,4,2,2,3,4,4,4,3,4,NA,NA,NA,NA,NA,NA,-0.7355
0.3375,0.0992,0.438,0.9214,0.0125,-0.4521,-0.7545,-1.2637,NA,NA,0.2564,0.1881,-0.1164,-1.1537,-0.787,350,4,528.129,504.708,538.75,514.366,2,2,2,1,1,1,3,3,3,2,1,4,1,3,3,3,3,3,2,3,3,1,1,2,1,4,NA,NA,NA,NA,NA,NA,-0.2336
1.7972,0.5094,2.4511,2.1552,1.7359,-1.039,1.3264,2.0258,NA,NA,0.658,0.576,-0.1164,2.4994,1.0006,325,59,615.064,573.481,478.086,537.311,2,2,4,4,4,4,3,3,2,2,1,3,2,2,3,3,3,2,1,1,4,4,4,4,2,4,NA,NA,NA,NA,NA,NA,0.0039
-3.7565,-0.8208,-0.7547,-0.1933,-1.9301,-0.3735,-0.7876,-1.361,NA,NA,0.2564,-0.1736,-0.4527,0.0134,-0.76,450,2,354.606,419.351,431.184,417.991,2,2,2,2,2,2,3,3,3,2,4,3,4,2,1,1,1,3,4,4,3,4,4,4,4,2,NA,NA,NA,NA,NA,NA,-2.4162
1.3869,2.1635,0.4913,2.1552,1.7359,1.0765,2.2879,1.2283,NA,NA,2.0781,0.8169,1.4475,2.4994,2.0469,0,4,421.211,485.76,460.808,506.428,1,1,4,4,4,4,2,2,2,2,2,3,2,2,4,4,4,3,1,1,3,4,4,4,2,4,NA,NA,NA,NA,NA,NA,1.8837
0.3155,0.0992,0.1186,-0.1933,0.3708,0.748,-0.2882,0.0194,NA,NA,2.0781,2.3653,0.2725,2.4994,2.0469,0,NA,371.153,410.297,385.937,391.434,1,1,4,4,4,4,1,1,2,1,1,1,1,1,3,3,3,4,2,2,4,4,4,4,4,3,NA,NA,NA,NA,NA,NA,0.0039
0.9866,1.6403,0.6496,0.84,0.3708,2.1017,0.5759,0.6184,NA,NA,0.4505,0.5716,-0.1164,1.0606,0.353,375,7,573.154,579.599,540.878,550.63,2,2,3,3,3,3,2,2,3,2,2,3,2,2,3,4,4,4,2,2,2,4,4,3,2,3,NA,NA,NA,NA,NA,NA,0.9781
0.6997,0.5094,-0.178,1.5636,0.3708,-1.2265,0.395,0.0194,NA,NA,0.7979,0.6153,0.5458,0.334,0.0214,0,20,542.85,576.073,569.391,567.092,2,1,2,2,2,3,2,2,3,2,2,3,3,2,3,3,3,1,2,2,1,4,4,2,1,4,NA,NA,NA,NA,NA,NA,0.0039
0.3155,0.5094,0.5305,-0.1933,0.3708,-0.3,-0.2882,0.0194,NA,NA,0.4505,3.1829,1.4475,0.0134,-0.3816,0,NA,341.426,332.541,341.96,318.394,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,4,4,4,2,3,NA,NA,NA,NA,NA,NA,-1.0005
0.3155,-0.8208,-0.3744,-1.3692,0.3708,0.0333,-0.2882,-1.2707,NA,NA,0.4505,-0.121,-1.0718,0.0134,-0.3816,450,35,479.961,496.672,439.191,513.772,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,NA,NA,NA,NA,NA,NA,0.0039
NA,0.0992,-0.0123,0.7467,NA,2.1017,0.3177,0.4137,NA,NA,NA,NA,NA,NA,NA,375,NA,549.208,544.407,555.212,502.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,4,4,3,4,3,NA,NA,NA,NA,NA,NA,NA
0.5357,2.1635,0.7343,-0.1961,1.7359,-0.7149,1.3264,0.4749,NA,NA,NA,NA,NA,NA,NA,0,NA,605.256,571.892,564.271,544.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,4,3,3,2,2,4,NA,NA,NA,NA,NA,NA,NA
3.2775,2.1635,0.5305,2.1552,0.3708,1.4758,-0.2882,1.3793,NA,NA,2.0781,0.4178,-0.1164,0.8849,1.3974,450,21,597.408,586.544,579.833,579.037,2,2,3,2,3,3,3,1,4,1,2,3,3,2,3,3,3,3,2,2,3,3,3,3,2,3,NA,NA,NA,NA,NA,NA,0.0039
-1.0862,0.0992,1.1786,0.1502,0.3708,-0.3735,0.5759,-0.2342,NA,NA,2.0781,0.9452,1.4475,2.4994,2.0469,450,NA,414.62,363.298,375.474,385.176,1,1,4,4,4,4,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,4,3,4,2,3,NA,NA,NA,NA,NA,NA,0.2884
-0.4096,-0.197,-2.4981,-0.7428,-0.5375,0.0333,-0.9705,-1.1186,NA,NA,-0.7694,-1.0008,-0.2651,1.0606,-0.3816,110,NA,525.68,604.585,592.972,600.375,2,2,3,3,3,3,4,3,4,4,3,4,3,2,3,3,3,3,3,3,3,3,3,2,3,3,NA,NA,NA,NA,NA,NA,0.5529
-1.3933,0.8904,1.6345,0.676,0.0125,1.4758,0.5759,0.4131,NA,NA,NA,-3.3405,NA,NA,NA,0,NA,566.237,549.721,602.228,555.08,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,3,3,3,3,2,3,2,4,4,4,2,3,NA,NA,NA,NA,NA,NA,0.0039
1.2196,-0.4049,-0.0861,1.1174,-0.5375,0.5587,0.4252,-0.0809,NA,NA,NA,NA,NA,NA,NA,0,3,595.66,609.038,599.427,608.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,4,4,4,1,3,NA,NA,NA,NA,NA,NA,NA
-0.3936,-1.7159,0.3721,2.1552,1.7359,0.0333,-1.0775,0.8057,NA,NA,0.5819,-1.1748,0.2514,0.0134,-0.3118,425,5,505.428,492.191,435.704,427.584,1,2,2,2,2,2,4,4,4,3,3,4,3,3,3,2,1,3,1,1,4,4,3,3,4,2,NA,NA,NA,NA,NA,NA,-0.8453
-3.7565,-0.6306,-0.5577,2.1552,0.3708,-1.9603,-0.2882,-1.5131,NA,NA,-0.878,-0.4034,0.2044,1.8717,0.0437,10,4,435.14,440.716,410.577,471.783,1,2,2,4,4,4,4,4,4,3,3,3,3,1,2,3,3,2,2,2,3,2,2,4,3,3,NA,NA,NA,NA,NA,NA,-0.3164
-1.6282,-2.1154,-0.9216,-0.1933,-1.9301,0.9978,0.4252,-1.2707,NA,NA,-0.7899,-1.0581,-0.4527,0.2054,-0.3118,60,NA,430.205,373.663,420.969,434.951,2,2,4,4,1,2,4,3,4,3,4,4,3,2,3,3,3,3,4,4,4,4,3,4,3,3,NA,NA,NA,NA,NA,NA,-0.2336
3.2775,-0.6306,0.0211,-0.5013,0.3708,-0.3,-0.2882,3.2811,NA,NA,-0.6102,-0.1745,-0.1164,0.0134,-0.3816,80,6,458.782,433.312,411.255,457.457,2,2,2,2,2,2,3,3,4,3,3,4,3,2,3,3,2,2,2,2,3,3,4,4,2,3,NA,NA,NA,NA,NA,NA,-0.2683
1.2094,2.1635,-0.8161,-0.1933,-0.5375,0.0333,-1.2109,0.317,NA,NA,0.5252,-0.3769,-0.0018,-1.5255,-1.9656,375,7,689.611,721.874,756.087,718.427,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,3,4,3,3,3,2,4,4,3,3,3,NA,NA,NA,NA,NA,NA,1.1892
0.3155,0.5094,0.5305,-0.1416,0.3708,0.0333,-0.7876,-0.2359,NA,NA,-1.142,-1.224,-1.4644,-1.5255,-1.9656,450,12,373.72,413.295,419.664,405.145,3,3,1,1,1,1,4,3,4,4,4,4,4,4,2,2,2,3,2,2,3,4,4,4,3,2,NA,NA,NA,NA,NA,NA,-1.0005
0.3155,0.5094,0.5305,-0.2369,0.3708,0.0333,-0.2882,-0.6079,NA,NA,NA,NA,NA,NA,NA,0,NA,496.317,451.973,496.889,483.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,3,2,2,2,3,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.729,369.889,355.543,322.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-0.4208,-2.1154,NA,-1.6267,1.7359,-2.1295,-1.5375,-3.3765,NA,NA,-2.4476,3.1829,1.4475,-1.5255,-1.9656,NA,33,507.813,540.704,511.647,497.217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,-2.4162
-0.5669,-2.1154,-2.4981,-2.201,-0.5196,-2.8294,-1.4606,0.0194,NA,NA,0.5835,0.6807,-0.1164,0.955,-0.3816,0,NA,552.697,538.014,502.799,546.439,2,2,4,2,2,3,3,2,1,3,1,NA,4,1,2,2,2,1,3,4,1,2,3,2,1,2,NA,NA,NA,NA,NA,NA,-0.4547
-0.8705,-0.2349,1.0299,0.1957,-0.1744,-0.3735,-0.2882,3.2811,NA,NA,1.2171,-0.0941,-2.7195,2.4994,2.0469,350,26,422.336,422.267,371.114,378.152,4,4,4,4,4,4,4,2,NA,3,2,NA,2,4,4,4,NA,3,1,3,2,3,3,3,3,3,NA,NA,NA,NA,NA,NA,1.6525
1.8593,0.0992,-0.3744,-0.5013,-0.2874,-0.3735,-0.2882,0.2768,NA,NA,NA,NA,NA,NA,NA,0,NA,398.685,380.916,363.239,364.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,4,4,4,4,2,3,NA,NA,NA,NA,NA,NA,NA
0.3155,0.5094,2.4511,-0.8056,0.3708,-0.6214,-0.2882,0.0194,NA,NA,2.0781,0.9452,1.4475,2.4994,2.0469,70,29,411.386,443.227,405.484,378.776,1,1,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,3,3,NA,NA,NA,NA,NA,NA,-1.0005
0.3155,0.0992,-0.3859,-0.1933,0.3708,-0.5546,-0.2882,-0.4866,NA,NA,-0.3597,-0.0953,0.0926,-1.1537,0.0214,425,6,537.733,542.581,534.204,514.869,2,1,2,1,1,1,2,3,4,2,2,4,4,3,3,3,3,3,2,2,2,3,3,2,2,3,NA,NA,NA,NA,NA,NA,0.2829
-1.0524,-0.878,-2.4981,-2.7904,-1.9301,2.1017,2.2879,0.0194,NA,NA,-2.4476,3.1829,-2.1787,-1.5255,-1.9656,0,NA,503.858,481.02,457.471,480.683,4,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,4,4,4,4,3,4,4,4,NA,NA,NA,NA,NA,NA,-1.7767
-1.0524,-0.8208,-0.3744,-0.1933,0.3708,-0.7099,-1.343,-1.2707,NA,NA,0.4505,3.1829,1.4475,1.0606,0.6524,450,NA,440.647,420.802,405.622,466.678,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,4,2,2,1,4,3,4,1,3,NA,NA,NA,NA,NA,NA,-2.4162
0.3184,0.8225,0.6584,2.1552,1.7359,1.0765,2.2879,-0.0955,NA,NA,0.4505,1.6761,1.4475,1.0606,0.353,450,3,454.173,470.17,450.022,430.292,1,1,3,3,3,3,1,1,1,1,1,4,1,1,3,3,3,3,1,1,3,4,4,4,3,4,NA,NA,NA,NA,NA,NA,0.0039
1.4661,1.3859,-0.7097,2.1552,0.3708,-1.2734,2.2879,-0.838,NA,NA,0.3846,0.2893,-1.0249,-0.1158,-1.274,900,24,602.423,581.572,595.546,647.321,3,3,4,3,1,1,1,3,4,3,1,3,3,2,4,3,4,2,2,2,3,4,4,4,2,4,NA,NA,NA,NA,NA,NA,0.7011
-1.0524,0.5094,0.5305,-0.1933,0.3708,-1.3255,-0.2882,-1.2707,NA,NA,-2.4476,-3.3405,-2.7195,-1.5255,-1.9656,0,NA,433.058,465.851,430.854,445.138,4,4,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,2,2,2,3,3,4,3,3,3,NA,NA,NA,NA,NA,NA,1.8837
1.1882,1.1662,-0.1991,0.9214,-1.9301,-1.039,-1.2109,2.0258,NA,NA,NA,NA,NA,NA,NA,0,NA,682.602,748.157,743.017,761.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,3,4,4,4,2,3,NA,NA,NA,NA,NA,NA,NA
1.4868,-2.1154,-2.4981,-1.7805,1.7359,2.1017,-0.2882,-2.3638,NA,NA,-0.6102,1.7914,-0.2007,-1.5255,-1.9656,0,NA,418.771,420.169,423.043,439.561,1,4,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,4,1,1,4,2,3,2,3,3,NA,NA,NA,NA,NA,NA,-1.9061
-1.5931,-0.4049,-1.2668,1.0951,-0.7778,0.3895,0.5759,-0.3864,NA,NA,0.4505,-0.063,1.4475,1.0606,0.6524,0,NA,563.747,591.877,623.216,590.379,1,1,3,3,3,3,3,3,4,2,2,4,3,2,3,3,3,4,3,3,4,4,4,4,4,3,NA,NA,NA,NA,NA,NA,0.0039
0.5037,0.5094,0.2372,-0.1933,0.3708,-0.3735,-0.2882,1.0361,NA,NA,-0.6102,0.9387,-0.0744,1.7852,-0.3816,0,NA,496.49,492.469,504.093,519.069,3,2,3,3,4,4,2,1,3,NA,2,2,2,2,4,4,3,3,2,2,2,4,4,3,3,3,NA,NA,NA,NA,NA,NA,1.3185
0.3155,-0.8208,0.4707,-0.1933,0.3708,-0.3735,-0.2882,0.8948,NA,NA,-0.878,-0.7211,-0.1164,-0.8636,-0.3816,0,NA,580.337,501.959,537.668,519,2,2,2,2,1,1,4,4,3,4,2,4,3,2,3,3,4,3,2,2,4,4,4,3,2,3,NA,NA,NA,NA,NA,NA,0.5952
0.9806,-0.8208,-0.8083,-2.7904,1.7359,0.0333,-0.2882,0.6519,NA,NA,1.3233,0.1609,-0.1164,NA,NA,0,5,334.434,312.132,335.495,304.184,2,2,4,4,NA,NA,3,3,3,4,3,3,1,1,3,3,4,3,1,1,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,0.0554
1.8593,2.1635,1.7541,0.5824,1.7359,0.0333,0.395,0.6771,NA,NA,NA,-3.3405,-2.7195,-1.5255,-1.9656,425,NA,435.045,489.428,485.42,526.69,4,4,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,3,1,1,3,4,4,3,3,4,NA,NA,NA,NA,NA,NA,1.8837
3.2775,-0.1704,-0.9308,-2.7904,0.3708,-0.3735,-0.2882,-4e-4,NA,NA,-0.3693,0.7863,0.0321,1.1758,-0.3816,320,NA,380.471,408.971,321.619,383.654,2,3,4,3,3,3,2,3,2,1,2,3,3,3,3,1,2,3,2,2,3,4,4,4,4,3,NA,NA,NA,NA,NA,NA,-1.0241
3.2775,2.1635,-0.0924,2.1552,0.317,2.1017,0.4252,1.064,NA,NA,1.4332,0.8312,1.4475,1.7852,0.6524,375,6,534.53,574.296,552.081,591.193,1,1,3,3,4,4,2,2,4,1,1,3,1,1,3,3,3,4,2,NA,1,4,4,4,1,3,NA,NA,NA,NA,NA,NA,0.0039
0.312,2.1635,1.0671,1.0466,1.7359,0.4713,-0.2882,-0.5998,NA,NA,0.658,-0.2551,0.5503,-1.1537,0.353,425,14,648.481,694.238,659.827,672.877,2,2,2,1,1,1,3,4,4,2,3,4,3,1,4,4,4,3,1,1,1,3,3,4,2,3,NA,NA,NA,NA,NA,NA,1.8837
